gene,count,prevalence,product
ydcV_1,8601,0.999767522957108,Inner membrane ABC transporter permease protein YdcV
niaR,8601,0.999767522957108,putative transcription repressor NiaR
tmpC_1,8601,0.999767522957108,Membrane lipoprotein TmpC
rnr,8601,0.999767522957108,Ribonuclease R
mltG,8601,0.999767522957108,Endolytic murein transglycosylase
greA,8601,0.999767522957108,Transcription elongation factor GreA
hcxA_1,8601,0.999767522957108,Hydroxycarboxylate dehydrogenase A
rpsF,8601,0.999767522957108,30S ribosomal protein S6
rpmGA_2,8601,0.999767522957108,50S ribosomal protein L33 1
tpx,8601,0.999767522957108,Thiol peroxidase
rnj1,8601,0.999767522957108,Ribonuclease J 1
ntpA,8601,0.999767522957108,V-type sodium ATPase catalytic subunit A
infA,8601,0.999767522957108,Translation initiation factor IF-1
hslO,8601,0.999767522957108,33 kDa chaperonin
secE,8601,0.999767522957108,Protein translocase subunit SecE
thiE,8601,0.999767522957108,Thiamine-phosphate synthase
prfB,8601,0.999767522957108,Peptide chain release factor 2
rpmD,8601,0.999767522957108,50S ribosomal protein L30
gloA,8600,0.999651284435662,Lactoylglutathione lyase
galK_2,8600,0.999651284435662,Galactokinase
ntpJ_2,8600,0.999651284435662,Potassium/sodium uptake protein NtpJ
nrdR,8600,0.999651284435662,Transcriptional repressor NrdR
tsaE,8600,0.999651284435662,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
menD,8600,0.999651284435662,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
eutL,8600,0.999651284435662,Ethanolamine utilization protein EutL
ssrA,8600,0.999651284435662,Unknown
folB,8600,0.999651284435662,Dihydroneopterin aldolase
ylbL,8600,0.999651284435662,putative protein YlbL
cysS,8600,0.999651284435662,Cysteine--tRNA ligase
rplP,8600,0.999651284435662,50S ribosomal protein L16
rpmH,8600,0.999651284435662,50S ribosomal protein L34
ybiT_2,8600,0.999651284435662,putative ABC transporter ATP-binding protein YbiT
glxR,8600,0.999651284435662,2-hydroxy-3-oxopropionate reductase
mtlD,8600,0.999651284435662,Mannitol-1-phosphate 5-dehydrogenase
rpmA,8600,0.999651284435662,50S ribosomal protein L27
rpoB,8600,0.999651284435662,DNA-directed RNA polymerase subunit beta
rsmI,8600,0.999651284435662,Ribosomal RNA small subunit methyltransferase I
bglH_2,8600,0.999651284435662,Aryl-phospho-beta-D-glucosidase BglH
yedJ,8600,0.999651284435662,putative protein YedJ
glcU_2,8600,0.999651284435662,putative glucose uptake protein GlcU
yfiC,8600,0.999651284435662,tRNA1(Val) (adenine(37)-N6)-methyltransferase
ispF,8600,0.999651284435662,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
fabH,8600,0.999651284435662,3-oxoacyl-[acyl-carrier-protein] synthase 3
glnM,8600,0.999651284435662,putative glutamine ABC transporter permease protein GlnM
obg,8600,0.999651284435662,GTPase Obg
metQ_3,8600,0.999651284435662,Methionine-binding lipoprotein MetQ
msrB,8600,0.999651284435662,Peptide methionine sulfoxide reductase MsrB
guaB,8600,0.999651284435662,Inosine-5'-monophosphate dehydrogenase
algC,8600,0.999651284435662,Phosphomannomutase/phosphoglucomutase
pepQ,8600,0.999651284435662,Xaa-Pro dipeptidase
hom,8600,0.999651284435662,Homoserine dehydrogenase
ispE,8600,0.999651284435662,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
glcU_1,8600,0.999651284435662,putative glucose uptake protein GlcU
ybiT_1,8600,0.999651284435662,putative ABC transporter ATP-binding protein YbiT
ntpJ_1,8600,0.999651284435662,Potassium/sodium uptake protein NtpJ
glnR,8600,0.999651284435662,HTH-type transcriptional regulator GlnR
dapB,8600,0.999651284435662,4-hydroxy-tetrahydrodipicolinate reductase
ribF,8600,0.999651284435662,Bifunctional riboflavin kinase/FMN adenylyltransferase
rpoZ,8600,0.999651284435662,DNA-directed RNA polymerase subunit omega
galK_1,8600,0.999651284435662,Galactokinase
pyrC,8600,0.999651284435662,Dihydroorotase
plsX,8600,0.999651284435662,Phosphate acyltransferase
sodA,8600,0.999651284435662,Superoxide dismutase [Mn]
sph,8600,0.999651284435662,Oleate hydratase
graR,8600,0.999651284435662,Response regulator protein GraR
mecA,8600,0.999651284435662,Adapter protein MecA
nrdD,8600,0.999651284435662,Anaerobic ribonucleoside-triphosphate reductase
rpsJ,8600,0.999651284435662,30S ribosomal protein S10
murE,8600,0.999651284435662,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
plsC,8600,0.999651284435662,1-acyl-sn-glycerol-3-phosphate acyltransferase
carA,8600,0.999651284435662,Carbamoyl-phosphate synthase small chain
rbsD,8600,0.999651284435662,D-ribose pyranase
bglH_1,8600,0.999651284435662,Aryl-phospho-beta-D-glucosidase BglH
rpoC,8600,0.999651284435662,DNA-directed RNA polymerase subunit beta'
trmK,8600,0.999651284435662,tRNA (adenine(22)-N(1))-methyltransferase
trmB,8600,0.999651284435662,tRNA (guanine-N(7)-)-methyltransferase
acpP,8600,0.999651284435662,Acyl carrier protein
lrp,8600,0.999651284435662,Leucine-rich protein
yhdG,8600,0.999651284435662,putative amino acid permease YhdG
punA,8600,0.999651284435662,Purine nucleoside phosphorylase 1
cutC,8600,0.999651284435662,Copper homeostasis protein CutC
dltD,8600,0.999651284435662,Protein DltD
def1,8600,0.999651284435662,Peptide deformylase 1
citF,8600,0.999651284435662,Citrate lyase alpha chain
mapP,8600,0.999651284435662,Maltose 6'-phosphate phosphatase
trmL,8600,0.999651284435662,tRNA (cytidine(34)-2'-O)-methyltransferase
citG,8600,0.999651284435662,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
ppaC,8600,0.999651284435662,putative manganese-dependent inorganic pyrophosphatase
recR,8600,0.999651284435662,Recombination protein RecR
mgsA,8600,0.999651284435662,Methylglyoxal synthase
murG,8600,0.999651284435662,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
cysE,8600,0.999651284435662,Serine acetyltransferase
rplV,8600,0.999651284435662,50S ribosomal protein L22
gdnC,8599,0.9995350459142159,putative guanidinium efflux system subunit GdnC
typA,8599,0.9995350459142159,GTP-binding protein TypA/BipA
menB,8599,0.9995350459142159,"1,4-dihydroxy-2-naphthoyl-CoA synthase"
rluD,8599,0.9995350459142159,Ribosomal large subunit pseudouridine synthase D
nth,8599,0.9995350459142159,Endonuclease III
rlhA,8599,0.9995350459142159,23S rRNA 5-hydroxycytidine synthase
pgsA,8599,0.9995350459142159,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
rnj2,8599,0.9995350459142159,Ribonuclease J 2
galT_1,8599,0.9995350459142159,Galactose-1-phosphate uridylyltransferase
ung,8599,0.9995350459142159,Uracil-DNA glycosylase
rplM,8599,0.9995350459142159,50S ribosomal protein L13
eutC,8599,0.9995350459142159,Ethanolamine ammonia-lyase light chain
rpmC,8599,0.9995350459142159,50S ribosomal protein L29
ycfH,8599,0.9995350459142159,putative metal-dependent hydrolase YcfH
ydhF,8599,0.9995350459142159,Oxidoreductase YdhF
cshB,8599,0.9995350459142159,DEAD-box ATP-dependent RNA helicase CshB
yqgN,8599,0.9995350459142159,putative protein YqgN
glyA,8599,0.9995350459142159,Serine hydroxymethyltransferase
yqgQ,8599,0.9995350459142159,putative protein YqgQ
tpiA,8599,0.9995350459142159,Triosephosphate isomerase
celA_2,8599,0.9995350459142159,PTS system cellobiose-specific EIIB component
ybaK,8599,0.9995350459142159,Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
xpt,8599,0.9995350459142159,Xanthine phosphoribosyltransferase
rpsZ,8599,0.9995350459142159,30S ribosomal protein S14 type Z
ruvB,8599,0.9995350459142159,Holliday junction ATP-dependent DNA helicase RuvB
trePP,8599,0.9995350459142159,Trehalose 6-phosphate phosphorylase
ppdK,8599,0.9995350459142159,"Pyruvate, phosphate dikinase"
leuS,8599,0.9995350459142159,Leucine--tRNA ligase
artM,8599,0.9995350459142159,Arginine transport ATP-binding protein ArtM
prfC,8599,0.9995350459142159,Peptide chain release factor 3
yugI,8599,0.9995350459142159,General stress protein 13
mfd,8599,0.9995350459142159,Transcription-repair-coupling factor
rlmH,8599,0.9995350459142159,Ribosomal RNA large subunit methyltransferase H
mglA,8599,0.9995350459142159,Galactose/methyl galactoside import ATP-binding protein MglA
rpsR,8599,0.9995350459142159,30S ribosomal protein S18
nfo,8599,0.9995350459142159,putative endonuclease 4
rplE,8599,0.9995350459142159,50S ribosomal protein L5
aroE,8599,0.9995350459142159,Shikimate dehydrogenase (NADP(+))
bbmA,8599,0.9995350459142159,Intracellular maltogenic amylase
mog,8599,0.9995350459142159,Molybdopterin adenylyltransferase
galT_2,8599,0.9995350459142159,Galactose-1-phosphate uridylyltransferase
yjdJ,8599,0.9995350459142159,putative protein YjdJ
ahpC,8599,0.9995350459142159,Alkyl hydroperoxide reductase C
rqcH,8599,0.9995350459142159,Rqc2 RqcH
rpsC,8599,0.9995350459142159,30S ribosomal protein S3
lutC,8599,0.9995350459142159,Lactate utilization protein C
rnmV,8599,0.9995350459142159,Ribonuclease M5
pdp,8599,0.9995350459142159,Pyrimidine-nucleoside phosphorylase
yidC2,8599,0.9995350459142159,Membrane protein insertase YidC 2
yidD,8599,0.9995350459142159,Putative membrane protein insertion efficiency factor
rsmA,8599,0.9995350459142159,Ribosomal RNA small subunit methyltransferase A
mutY,8599,0.9995350459142159,Adenine DNA glycosylase
metG,8599,0.9995350459142159,Methionine--tRNA ligase
fmt,8599,0.9995350459142159,Methionyl-tRNA formyltransferase
celA_1,8599,0.9995350459142159,PTS system cellobiose-specific EIIB component
rplW,8599,0.9995350459142159,50S ribosomal protein L23
ykuL,8599,0.9995350459142159,CBS domain-containing protein YkuL
rnhB,8599,0.9995350459142159,Ribonuclease HII
rpmJ,8599,0.9995350459142159,50S ribosomal protein L36
rplC,8599,0.9995350459142159,50S ribosomal protein L3
yceM,8599,0.9995350459142159,Putative oxidoreductase YceM
lytR,8599,0.9995350459142159,Sensory transduction protein LytR
nusG,8599,0.9995350459142159,Transcription termination/antitermination protein NusG
hup,8599,0.9995350459142159,DNA-binding protein HU
rpsS,8599,0.9995350459142159,30S ribosomal protein S19
dus,8599,0.9995350459142159,putative tRNA-dihydrouridine synthase
rlmA,8599,0.9995350459142159,23S rRNA (guanine(745)-N(1))-methyltransferase
lrgB,8599,0.9995350459142159,Antiholin-like protein LrgB
yhbY,8599,0.9995350459142159,RNA-binding protein YhbY
rplD,8599,0.9995350459142159,50S ribosomal protein L4
cspD,8598,0.99941880739277,Cold shock protein CspD
dapF,8598,0.99941880739277,Diaminopimelate epimerase
hemW,8598,0.99941880739277,Heme chaperone HemW
trmR,8598,0.99941880739277,tRNA 5-hydroxyuridine methyltransferase
ade,8598,0.99941880739277,Adenine deaminase
metI,8598,0.99941880739277,D-methionine transport system permease protein MetI
rsmB,8598,0.99941880739277,Ribosomal RNA small subunit methyltransferase B
ctsR,8598,0.99941880739277,Transcriptional regulator CtsR
guaD,8598,0.99941880739277,Guanine deaminase
ykuJ,8598,0.99941880739277,putative protein YkuJ
mta,8598,0.99941880739277,HTH-type transcriptional activator mta
yitU,8598,0.99941880739277,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
malG,8598,0.99941880739277,Maltose/maltodextrin transport system permease protein MalG
thiD,8598,0.99941880739277,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
purN,8598,0.99941880739277,Phosphoribosylglycinamide formyltransferase
tdk,8598,0.99941880739277,Thymidine kinase
trmFO,8598,0.99941880739277,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
parC,8598,0.99941880739277,DNA topoisomerase 4 subunit A
pcp,8598,0.99941880739277,Pyrrolidone-carboxylate peptidase
yueI,8598,0.99941880739277,putative protein YueI
rpsH,8598,0.99941880739277,30S ribosomal protein S8
adaB,8598,0.99941880739277,"Methylated-DNA--protein-cysteine methyltransferase, inducible"
tag_1,8598,0.99941880739277,DNA-3-methyladenine glycosylase 1
rsgA,8598,0.99941880739277,Small ribosomal subunit biogenesis GTPase RsgA
parE,8598,0.99941880739277,DNA topoisomerase 4 subunit B
thiN,8598,0.99941880739277,Thiamine pyrophosphokinase
pyrF,8598,0.99941880739277,Orotidine 5'-phosphate decarboxylase
dapX,8598,0.99941880739277,putative N-acetyl-LL-diaminopimelate aminotransferase
rplF,8598,0.99941880739277,50S ribosomal protein L6
rsmD,8598,0.99941880739277,Ribosomal RNA small subunit methyltransferase D
pbpF,8598,0.99941880739277,Penicillin-binding protein 1F
ymcA,8598,0.99941880739277,putative protein YmcA
glnP,8598,0.99941880739277,putative glutamine ABC transporter permease protein GlnP
dhaM-2,8598,0.99941880739277,"PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM"
rmlD,8598,0.99941880739277,dTDP-4-dehydrorhamnose reductase
tag_2,8598,0.99941880739277,DNA-3-methyladenine glycosylase 1
deoB,8598,0.99941880739277,Phosphopentomutase
rluC,8598,0.99941880739277,Ribosomal large subunit pseudouridine synthase C
sipT,8598,0.99941880739277,Signal peptidase I T
rasP,8598,0.99941880739277,Regulator of sigma-W protease RasP
hit,8598,0.99941880739277,Protein hit
mioC,8598,0.99941880739277,Protein MioC
prs,8598,0.99941880739277,Ribose-phosphate pyrophosphokinase
yecS,8598,0.99941880739277,L-cystine transport system permease protein YecS
cycB,8598,0.99941880739277,Cyclodextrin-binding protein
thrB,8598,0.99941880739277,Homoserine kinase
comGA,8597,0.999302568871324,ComG operon protein 1
proB,8597,0.999302568871324,Glutamate 5-kinase 1
aqpZ,8597,0.999302568871324,Aquaporin Z
rlmL,8597,0.999302568871324,Ribosomal RNA large subunit methyltransferase L
glmM,8597,0.999302568871324,Phosphoglucosamine mutase
yjbK,8597,0.999302568871324,Putative triphosphatase YjbK
tenA,8597,0.999302568871324,Aminopyrimidine aminohydrolase
gor,8597,0.999302568871324,Glutathione reductase
yodB,8597,0.999302568871324,HTH-type transcriptional regulator YodB
pduV,8597,0.999302568871324,Propanediol utilization protein PduV
yidC,8597,0.999302568871324,Membrane protein insertase YidC
purK_2,8597,0.999302568871324,N5-carboxyaminoimidazole ribonucleotide synthase
fur,8597,0.999302568871324,Ferric uptake regulation protein
ndk,8597,0.999302568871324,Nucleoside diphosphate kinase
carB,8597,0.999302568871324,Carbamoyl-phosphate synthase large chain
rplX,8597,0.999302568871324,50S ribosomal protein L24
yclM,8597,0.999302568871324,Aspartokinase 3
dusB,8597,0.999302568871324,tRNA-dihydrouridine synthase B
dltC,8597,0.999302568871324,D-alanyl carrier protein
tcyP,8597,0.999302568871324,L-cystine uptake protein TcyP
catD,8597,0.999302568871324,Putative oxidoreductase CatD
ydhP,8597,0.999302568871324,Inner membrane transport protein YdhP
codY,8597,0.999302568871324,GTP-sensing transcriptional pleiotropic repressor CodY
purK_1,8597,0.999302568871324,N5-carboxyaminoimidazole ribonucleotide synthase
fliY,8597,0.999302568871324,L-cystine-binding protein FliY
cinA,8597,0.999302568871324,Putative competence-damage inducible protein
msrA,8597,0.999302568871324,Peptide methionine sulfoxide reductase MsrA
pheT,8597,0.999302568871324,Phenylalanine--tRNA ligase beta subunit
rpoN1,8597,0.999302568871324,RNA polymerase sigma-54 factor 1
chrR,8597,0.999302568871324,Quinone reductase
menC,8597,0.999302568871324,o-succinylbenzoate synthase
feuC,8597,0.999302568871324,Iron-uptake system permease protein FeuC
lepA,8597,0.999302568871324,Elongation factor 4
map,8597,0.999302568871324,Methionine aminopeptidase 1
ymdB,8597,0.999302568871324,"2',3'-cyclic-nucleotide 2'-phosphodiesterase"
miaA,8597,0.999302568871324,tRNA dimethylallyltransferase
kdgR,8597,0.999302568871324,Transcriptional regulator KdgR
polA,8597,0.999302568871324,DNA polymerase I
ndoA_1,8596,0.9991863303498779,Endoribonuclease EndoA
recQ_1,8596,0.9991863303498779,ATP-dependent DNA helicase RecQ
sfsA,8596,0.9991863303498779,Sugar fermentation stimulation protein A
dinB_2,8596,0.9991863303498779,DNA polymerase IV
ndoA_2,8596,0.9991863303498779,Endoribonuclease EndoA
nudF,8596,0.9991863303498779,ADP-ribose pyrophosphatase
clpE,8596,0.9991863303498779,ATP-dependent Clp protease ATP-binding subunit ClpE
recQ_2,8596,0.9991863303498779,ATP-dependent DNA helicase RecQ
atzC_2,8596,0.9991863303498779,N-isopropylammelide isopropyl amidohydrolase
yhgF,8596,0.9991863303498779,Protein YhgF
pduA,8596,0.9991863303498779,Propanediol utilization protein PduA
mapZ,8596,0.9991863303498779,Mid-cell-anchored protein Z
gbuA,8596,0.9991863303498779,Glycine betaine/carnitine transport ATP-binding protein GbuA
yycI,8596,0.9991863303498779,Two-component system WalR/WalK regulatory protein YycI
rsiV,8596,0.9991863303498779,Anti-sigma-V factor RsiV
truA_2,8596,0.9991863303498779,tRNA pseudouridine synthase A
dgs,8596,0.9991863303498779,Processive diacylglycerol alpha-glucosyltransferase
mnmA,8596,0.9991863303498779,tRNA-specific 2-thiouridylase MnmA
penA,8596,0.9991863303498779,Penicillin-binding protein 2B
ackA,8596,0.9991863303498779,Acetate kinase
ywnA,8596,0.9991863303498779,Putative HTH-type transcriptional regulator YwnA
yclO,8596,0.9991863303498779,Petrobactin import system permease protein YclO
ybbH_4,8596,0.9991863303498779,putative HTH-type transcriptional regulator YbbH
glnA,8596,0.9991863303498779,Glutamine synthetase
truA_1,8596,0.9991863303498779,tRNA pseudouridine synthase A
lutA,8596,0.9991863303498779,Lactate utilization protein A
oppD_2,8596,0.9991863303498779,Oligopeptide transport ATP-binding protein OppD
purC,8596,0.9991863303498779,Phosphoribosylaminoimidazole-succinocarboxamide synthase
pgmB,8596,0.9991863303498779,Beta-phosphoglucomutase
rplS,8596,0.9991863303498779,50S ribosomal protein L19
oppD_1,8596,0.9991863303498779,Oligopeptide transport ATP-binding protein OppD
dinB_1,8596,0.9991863303498779,DNA polymerase IV
exoA,8596,0.9991863303498779,Exodeoxyribonuclease
eda,8596,0.9991863303498779,Putative KHG/KDPG aldolase
rplN,8596,0.9991863303498779,50S ribosomal protein L14
pduU,8596,0.9991863303498779,Propanediol utilization protein PduU
clpY,8596,0.9991863303498779,ATP-dependent protease ATPase subunit ClpY
thrC,8596,0.9991863303498779,Threonine synthase
atzC_1,8596,0.9991863303498779,N-isopropylammelide isopropyl amidohydrolase
ecfA1,8596,0.9991863303498779,Energy-coupling factor transporter ATP-binding protein EcfA1
gshAB,8595,0.999070091828432,Glutathione biosynthesis bifunctional protein GshAB
ytlR,8595,0.999070091828432,Putative lipid kinase YtlR
trpS,8595,0.999070091828432,Tryptophan--tRNA ligase
yccF,8595,0.999070091828432,Inner membrane protein YccF
fbp,8595,0.999070091828432,"Fructose-1,6-bisphosphatase class 3"
btuD_6,8595,0.999070091828432,Vitamin B12 import ATP-binding protein BtuD
pbpX,8595,0.999070091828432,Penicillin-binding protein 2X
dut,8595,0.999070091828432,Deoxyuridine 5'-triphosphate nucleotidohydrolase
csbB,8595,0.999070091828432,Putative glycosyltransferase CsbB
rpsQ,8595,0.999070091828432,30S ribosomal protein S17
mutS2_1,8595,0.999070091828432,Endonuclease MutS2
groL,8595,0.999070091828432,60 kDa chaperonin
tadA_1,8595,0.999070091828432,tRNA-specific adenosine deaminase
pepA,8595,0.999070091828432,Glutamyl aminopeptidase
pheA,8595,0.999070091828432,Bifunctional chorismate mutase/prephenate dehydratase
nrdI,8595,0.999070091828432,Protein NrdI
mutS2_2,8595,0.999070091828432,Endonuclease MutS2
rpsI,8595,0.999070091828432,30S ribosomal protein S9
tadA_2,8595,0.999070091828432,tRNA-specific adenosine deaminase
pnuC,8595,0.999070091828432,Nicotinamide riboside transporter PnuC
glcK,8595,0.999070091828432,Glucokinase
pduL,8595,0.999070091828432,Phosphate propanoyltransferase
allD,8595,0.999070091828432,Ureidoglycolate dehydrogenase (NAD(+))
