gene,gene_type,n_sequences,alignment_length,variable_sites,variation_rate_percent,codon_variable_sites,codon_syn_sites,codon_nonsyn_sites,syn_fraction,nonsyn_fraction,pN_pS_site,npN_pS,nonsyn_syn_ratio,normalized_selection,selection_category
rpoC,core,8600,3669,458,12.482965385663668,414,279,135,0.6739130434782609,0.32608695652173914,0.4838709677419355,0.1935483870967742,0.4838709677419355,0.1935483870967742,Strong purifying
ulaA_2,core,8287,1615,1011,62.600619195046434,450,18,432,0.04,0.96,24.0,9.6,24.0,9.6,Relaxed/positive
hcxA_1,core,8601,1321,584,44.20893262679788,308,37,271,0.12012987012987013,0.8798701298701299,7.324324324324325,2.92972972972973,7.324324324324325,2.92972972972973,Relaxed/positive
ybbW,core,8495,1540,413,26.81818181818182,277,90,187,0.3249097472924188,0.6750902527075813,2.077777777777778,0.8311111111111111,2.077777777777778,0.8311111111111111,Near neutral
bmr3,core,8590,1710,290,16.95906432748538,220,69,151,0.31363636363636366,0.6863636363636364,2.1884057971014492,0.8753623188405797,2.1884057971014492,0.8753623188405797,Near neutral
ddl,core,8540,1074,201,18.71508379888268,154,68,86,0.44155844155844154,0.5584415584415584,1.2647058823529411,0.5058823529411764,1.2647058823529411,0.5058823529411764,Moderate purifying
rsmB,core,8598,2130,275,12.910798122065728,209,88,121,0.42105263157894735,0.5789473684210527,1.375,0.55,1.375,0.55,Moderate purifying
ftsW_1,core,8601,1277,652,51.05716523101018,343,53,290,0.15451895043731778,0.8454810495626822,5.471698113207547,2.188679245283019,5.471698113207547,2.188679245283019,Relaxed/positive
msrB,core,8600,522,98,18.773946360153257,74,31,43,0.4189189189189189,0.581081081081081,1.3870967741935485,0.5548387096774194,1.3870967741935485,0.5548387096774194,Moderate purifying
fabZ_2,core,8603,477,272,57.023060796645694,135,25,110,0.18518518518518517,0.8148148148148148,4.4,1.7600000000000002,4.4,1.7600000000000002,Relaxed/positive
ffh,core,8602,1452,237,16.32231404958678,198,109,89,0.5505050505050505,0.4494949494949495,0.8165137614678899,0.326605504587156,0.8165137614678899,0.326605504587156,Moderate purifying
coaA,core,8602,924,115,12.445887445887447,100,58,42,0.58,0.42,0.7241379310344828,0.2896551724137931,0.7241379310344828,0.2896551724137931,Strong purifying
pyk,core,8602,1758,210,11.945392491467576,191,98,93,0.5130890052356021,0.4869109947643979,0.9489795918367347,0.3795918367346939,0.9489795918367347,0.3795918367346939,Moderate purifying
mltG,core,8601,1395,215,15.412186379928317,181,97,84,0.5359116022099447,0.46408839779005523,0.865979381443299,0.3463917525773196,0.865979381443299,0.3463917525773196,Moderate purifying
fliY,core,8597,831,170,20.45728038507822,132,41,91,0.3106060606060606,0.6893939393939394,2.2195121951219514,0.8878048780487806,2.2195121951219514,0.8878048780487806,Near neutral
panE_1,core,8488,945,603,63.8095238095238,294,71,223,0.24149659863945577,0.7585034013605442,3.140845070422535,1.256338028169014,3.140845070422535,1.256338028169014,Near neutral
artM,core,8599,753,116,15.405046480743692,96,54,42,0.5625,0.4375,0.7777777777777778,0.3111111111111111,0.7777777777777778,0.3111111111111111,Moderate purifying
rlmI,core,8591,1175,297,25.27659574468085,194,35,159,0.18041237113402062,0.8195876288659794,4.542857142857143,1.8171428571428572,4.542857142857143,1.8171428571428572,Relaxed/positive
aldC,core,8603,705,139,19.71631205673759,108,33,75,0.3055555555555556,0.6944444444444444,2.272727272727273,0.9090909090909092,2.272727272727273,0.9090909090909092,Near neutral
tyrS1_2,core,8430,1281,571,44.57455113192818,331,106,225,0.3202416918429003,0.6797583081570997,2.1226415094339623,0.8490566037735849,2.1226415094339623,0.8490566037735849,Near neutral
cysE,core,8600,542,90,16.605166051660518,80,45,35,0.5625,0.4375,0.7777777777777778,0.3111111111111111,0.7777777777777778,0.3111111111111111,Moderate purifying
secY,core,8602,1299,155,11.932255581216321,140,82,58,0.5857142857142857,0.4142857142857143,0.7073170731707317,0.28292682926829266,0.7073170731707317,0.28292682926829266,Strong purifying
rplF,core,8598,537,60,11.1731843575419,51,24,27,0.47058823529411764,0.5294117647058824,1.125,0.45,1.125,0.45,Moderate purifying
ntpB,core,8603,1377,235,17.066085693536674,192,114,78,0.59375,0.40625,0.6842105263157895,0.2736842105263158,0.6842105263157895,0.2736842105263158,Strong purifying
yfkJ,core,8601,515,134,26.019417475728158,82,10,72,0.12195121951219512,0.8780487804878049,7.2,2.88,7.2,2.88,Relaxed/positive
potA,core,8553,1086,169,15.561694290976058,141,82,59,0.5815602836879432,0.41843971631205673,0.7195121951219512,0.28780487804878047,0.7195121951219512,0.28780487804878047,Strong purifying
buk2,core,8505,1114,256,22.980251346499102,195,73,122,0.37435897435897436,0.6256410256410256,1.6712328767123288,0.6684931506849315,1.6712328767123288,0.6684931506849315,Moderate purifying
aar,core,8535,1191,237,19.899244332493705,191,85,106,0.44502617801047123,0.5549738219895288,1.2470588235294118,0.4988235294117647,1.2470588235294118,0.4988235294117647,Moderate purifying
dnaA,core,8551,1344,142,10.56547619047619,129,94,35,0.7286821705426356,0.2713178294573643,0.3723404255319149,0.14893617021276595,0.3723404255319149,0.14893617021276595,Strong purifying
groL,core,8595,1710,276,16.140350877192983,209,131,78,0.6267942583732058,0.37320574162679426,0.5954198473282443,0.2381679389312977,0.5954198473282443,0.2381679389312977,Strong purifying
punA,core,8600,819,152,18.55921855921856,119,47,72,0.3949579831932773,0.6050420168067226,1.5319148936170213,0.6127659574468085,1.5319148936170213,0.6127659574468085,Moderate purifying
nylA,core,8590,1452,365,25.13774104683196,274,114,160,0.41605839416058393,0.583941605839416,1.4035087719298245,0.5614035087719298,1.4035087719298245,0.5614035087719298,Moderate purifying
maf,core,8416,561,156,27.807486631016044,108,40,68,0.37037037037037035,0.6296296296296297,1.7,0.6799999999999999,1.7,0.6799999999999999,Moderate purifying
yecS,core,8598,650,119,18.307692307692307,91,19,72,0.2087912087912088,0.7912087912087912,3.789473684210526,1.5157894736842104,3.789473684210526,1.5157894736842104,Relaxed/positive
iscU,core,8602,536,120,22.388059701492537,82,28,54,0.34146341463414637,0.6585365853658537,1.9285714285714286,0.7714285714285715,1.9285714285714286,0.7714285714285715,Near neutral
yccU,core,8603,439,115,26.195899772209568,87,24,63,0.27586206896551724,0.7241379310344828,2.625,1.05,2.625,1.05,Near neutral
rsiV,core,8596,903,219,24.25249169435216,161,73,88,0.453416149068323,0.546583850931677,1.2054794520547945,0.48219178082191777,1.2054794520547945,0.48219178082191777,Moderate purifying
aroB,core,8538,1077,224,20.798514391829155,167,53,114,0.31736526946107785,0.6826347305389222,2.150943396226415,0.8603773584905661,2.150943396226415,0.8603773584905661,Near neutral
ypjQ,core,8447,510,89,17.45098039215686,68,33,35,0.4852941176470588,0.5147058823529411,1.0606060606060606,0.4242424242424242,1.0606060606060606,0.4242424242424242,Moderate purifying
scmP_2,core,8583,1284,870,67.7570093457944,380,29,351,0.07631578947368421,0.9236842105263158,12.10344827586207,4.841379310344828,12.10344827586207,4.841379310344828,Relaxed/positive
pdp,core,8599,1305,208,15.938697318007664,178,94,84,0.5280898876404494,0.47191011235955055,0.8936170212765957,0.35744680851063826,0.8936170212765957,0.35744680851063826,Moderate purifying
ytcD_1,core,8385,393,296,75.31806615776081,113,2,111,0.017699115044247787,0.9823008849557522,55.5,22.2,55.5,22.2,Relaxed/positive
tmpC_1,core,8601,1136,606,53.345070422535215,312,24,288,0.07692307692307693,0.9230769230769231,12.0,4.8,12.0,4.8,Relaxed/positive
sigA,core,8602,1236,156,12.62135922330097,140,87,53,0.6214285714285714,0.37857142857142856,0.6091954022988506,0.24367816091954025,0.6091954022988506,0.24367816091954025,Strong purifying
pspA_1,core,8544,799,429,53.69211514392991,183,13,170,0.07103825136612021,0.9289617486338798,13.076923076923077,5.230769230769231,13.076923076923077,5.230769230769231,Relaxed/positive
lacC_2,core,8569,1796,885,49.27616926503341,333,13,320,0.03903903903903904,0.960960960960961,24.615384615384617,9.846153846153847,24.615384615384617,9.846153846153847,Relaxed/positive
mngB,core,8185,2772,548,19.76911976911977,427,166,261,0.38875878220140514,0.6112412177985949,1.572289156626506,0.6289156626506024,1.572289156626506,0.6289156626506024,Moderate purifying
rpsO,core,8603,270,23,8.518518518518519,23,14,9,0.6086956521739131,0.391304347826087,0.6428571428571429,0.2571428571428572,0.6428571428571429,0.2571428571428572,Strong purifying
adhE_3,core,8590,2645,1382,52.24952741020794,674,40,634,0.05934718100890208,0.9406528189910979,15.85,6.34,15.85,6.34,Relaxed/positive
rihA,core,8395,1002,233,23.253493013972058,165,38,127,0.23030303030303031,0.7696969696969697,3.3421052631578947,1.3368421052631578,3.3421052631578947,1.3368421052631578,Relaxed/positive
pflB,core,8602,2260,225,9.955752212389381,214,159,55,0.7429906542056075,0.2570093457943925,0.34591194968553457,0.13836477987421383,0.34591194968553457,0.13836477987421383,Strong purifying
penA,core,8596,2196,548,24.95446265938069,392,184,208,0.46938775510204084,0.5306122448979592,1.1304347826086956,0.4521739130434782,1.1304347826086956,0.4521739130434782,Moderate purifying
rapA,core,8297,3213,654,20.354808590102706,511,236,275,0.461839530332681,0.538160469667319,1.1652542372881356,0.4661016949152542,1.1652542372881356,0.4661016949152542,Moderate purifying
QRSL1_2,core,8427,4385,1582,36.07753705815279,752,102,650,0.1356382978723404,0.8643617021276596,6.372549019607843,2.549019607843137,6.372549019607843,2.549019607843137,Relaxed/positive
glmS_2,core,8276,1909,929,48.66422210581457,426,34,392,0.07981220657276995,0.92018779342723,11.529411764705882,4.6117647058823525,11.529411764705882,4.6117647058823525,Relaxed/positive
proS,core,8602,1722,309,17.94425087108014,247,127,120,0.5141700404858299,0.48582995951417,0.9448818897637795,0.3779527559055118,0.9448818897637795,0.3779527559055118,Moderate purifying
lacD_1,core,8273,1068,666,62.35955056179775,310,5,305,0.016129032258064516,0.9838709677419355,61.0,24.4,61.0,24.4,Relaxed/positive
relA,core,8602,2214,332,14.995483288166215,286,171,115,0.5979020979020979,0.4020979020979021,0.672514619883041,0.26900584795321636,0.672514619883041,0.26900584795321636,Strong purifying
cydD,core,8601,1800,388,21.555555555555557,297,131,166,0.44107744107744107,0.5589225589225589,1.2671755725190839,0.5068702290076336,1.2671755725190839,0.5068702290076336,Moderate purifying
menD,core,8600,1746,361,20.6758304696449,271,117,154,0.4317343173431734,0.5682656826568265,1.3162393162393162,0.5264957264957265,1.3162393162393162,0.5264957264957265,Moderate purifying
ccpN,core,8603,633,99,15.639810426540285,81,37,44,0.4567901234567901,0.5432098765432098,1.1891891891891893,0.4756756756756757,1.1891891891891893,0.4756756756756757,Moderate purifying
ysdC_2,core,8602,1178,647,54.92359932088286,321,37,284,0.11526479750778816,0.8847352024922118,7.675675675675675,3.07027027027027,7.675675675675675,3.07027027027027,Relaxed/positive
proC_1,core,8603,828,598,72.22222222222221,265,34,231,0.12830188679245283,0.8716981132075472,6.794117647058823,2.7176470588235295,6.794117647058823,2.7176470588235295,Relaxed/positive
mrdA,core,8594,2049,468,22.840409956076137,334,121,213,0.36227544910179643,0.6377245508982036,1.7603305785123966,0.7041322314049586,1.7603305785123966,0.7041322314049586,Near neutral
citD,core,8601,309,73,23.624595469255663,55,27,28,0.4909090909090909,0.509090909090909,1.037037037037037,0.4148148148148148,1.037037037037037,0.4148148148148148,Moderate purifying
tig,core,8603,1284,172,13.395638629283487,138,58,80,0.42028985507246375,0.5797101449275363,1.3793103448275863,0.5517241379310345,1.3793103448275863,0.5517241379310345,Moderate purifying
oppD_2,core,8596,1125,531,47.199999999999996,279,65,214,0.23297491039426524,0.7670250896057348,3.292307692307692,1.3169230769230769,3.292307692307692,1.3169230769230769,Relaxed/positive
manX_1,core,8603,1326,907,68.40120663650076,348,19,329,0.05459770114942529,0.9454022988505747,17.31578947368421,6.9263157894736835,17.31578947368421,6.9263157894736835,Relaxed/positive
glnQ_3,core,8602,795,591,74.33962264150942,246,31,215,0.12601626016260162,0.8739837398373984,6.935483870967742,2.774193548387097,6.935483870967742,2.774193548387097,Relaxed/positive
rplV,core,8600,405,28,6.91358024691358,26,14,12,0.5384615384615384,0.46153846153846156,0.8571428571428571,0.34285714285714286,0.8571428571428571,0.34285714285714286,Moderate purifying
tagU_4,core,8602,2173,1293,59.502991256327654,550,64,486,0.11636363636363636,0.8836363636363637,7.59375,3.0375,7.59375,3.0375,Relaxed/positive
clpE,core,8596,2265,399,17.6158940397351,317,144,173,0.45425867507886436,0.5457413249211357,1.2013888888888888,0.4805555555555555,1.2013888888888888,0.4805555555555555,Moderate purifying
ppaC,core,8600,927,189,20.388349514563107,148,61,87,0.41216216216216217,0.5878378378378378,1.4262295081967213,0.5704918032786885,1.4262295081967213,0.5704918032786885,Moderate purifying
metN_1,core,8586,1089,460,42.240587695133144,272,91,181,0.33455882352941174,0.6654411764705882,1.989010989010989,0.7956043956043957,1.989010989010989,0.7956043956043957,Near neutral
sgbH,core,8219,690,142,20.579710144927535,109,37,72,0.3394495412844037,0.6605504587155964,1.945945945945946,0.7783783783783784,1.945945945945946,0.7783783783783784,Near neutral
acpP,core,8600,261,40,15.32567049808429,27,7,20,0.25925925925925924,0.7407407407407407,2.857142857142857,1.1428571428571428,2.857142857142857,1.1428571428571428,Near neutral
gyrB_1,core,8559,2339,1095,46.81487815305686,478,46,432,0.09623430962343096,0.9037656903765691,9.391304347826088,3.7565217391304353,9.391304347826088,3.7565217391304353,Relaxed/positive
mtlF_2,core,8603,438,248,56.62100456621004,133,29,104,0.21804511278195488,0.7819548872180451,3.586206896551724,1.4344827586206896,3.586206896551724,1.4344827586206896,Relaxed/positive
btuD_6,core,8595,5067,3392,66.94296427866587,1190,34,1156,0.02857142857142857,0.9714285714285714,34.0,13.6,34.0,13.6,Relaxed/positive
macB_2,core,8593,2326,1394,59.93121238177128,492,7,485,0.014227642276422764,0.9857723577235772,69.28571428571429,27.714285714285715,69.28571428571429,27.714285714285715,Relaxed/positive
exuR,core,8555,966,205,21.22153209109731,153,60,93,0.39215686274509803,0.6078431372549019,1.55,0.62,1.55,0.62,Moderate purifying
purM,core,8573,1078,255,23.65491651205937,198,80,118,0.40404040404040403,0.5959595959595959,1.475,0.5900000000000001,1.475,0.5900000000000001,Moderate purifying
mltF_2,core,8603,2351,1182,50.2764780944279,541,40,501,0.07393715341959335,0.9260628465804066,12.525,5.01,12.525,5.01,Relaxed/positive
hom,core,8600,1293,243,18.793503480278424,194,80,114,0.41237113402061853,0.5876288659793815,1.425,0.5700000000000001,1.425,0.5700000000000001,Moderate purifying
cspLA_2,core,8603,201,74,36.81592039800995,48,23,25,0.4791666666666667,0.5208333333333334,1.0869565217391304,0.43478260869565216,1.0869565217391304,0.43478260869565216,Moderate purifying
nrdF2,core,8581,966,112,11.594202898550725,104,76,28,0.7307692307692307,0.2692307692307692,0.3684210526315789,0.14736842105263157,0.3684210526315789,0.14736842105263157,Strong purifying
yhbY,core,8599,312,62,19.871794871794872,45,16,29,0.35555555555555557,0.6444444444444445,1.8125,0.725,1.8125,0.725,Near neutral
aqpZ,core,8597,763,241,31.585845347313235,162,49,113,0.30246913580246915,0.6975308641975309,2.306122448979592,0.9224489795918368,2.306122448979592,0.9224489795918368,Near neutral
secA,core,8603,2539,398,15.675462780622293,345,210,135,0.6086956521739131,0.391304347826087,0.6428571428571429,0.2571428571428572,0.6428571428571429,0.2571428571428572,Strong purifying
agaS,core,8555,1179,276,23.40966921119593,211,89,122,0.4218009478672986,0.5781990521327014,1.3707865168539326,0.5483146067415731,1.3707865168539326,0.5483146067415731,Moderate purifying
engB,core,8602,582,90,15.463917525773196,74,39,35,0.527027027027027,0.47297297297297297,0.8974358974358975,0.358974358974359,0.8974358974358975,0.358974358974359,Moderate purifying
dppE_4,core,8603,1849,1639,88.64250946457545,571,6,565,0.010507880910683012,0.989492119089317,94.16666666666667,37.66666666666667,94.16666666666667,37.66666666666667,Relaxed/positive
dtd,core,8601,447,91,20.3579418344519,72,28,44,0.3888888888888889,0.6111111111111112,1.5714285714285714,0.6285714285714286,1.5714285714285714,0.6285714285714286,Moderate purifying
yvbK,core,8601,466,121,25.9656652360515,85,13,72,0.15294117647058825,0.8470588235294118,5.538461538461538,2.2153846153846155,5.538461538461538,2.2153846153846155,Relaxed/positive
yknY_2,core,8603,778,630,80.97686375321337,241,1,240,0.004149377593360996,0.995850622406639,240.0,96.0,240.0,96.0,Relaxed/positive
argR_1,core,8603,532,397,74.62406015037594,158,10,148,0.06329113924050633,0.9367088607594937,14.8,5.92,14.8,5.92,Relaxed/positive
glcU_2,core,8600,913,510,55.85980284775466,265,33,232,0.12452830188679245,0.8754716981132076,7.03030303030303,2.812121212121212,7.03030303030303,2.812121212121212,Relaxed/positive
rpsG,core,8602,471,39,8.280254777070063,36,24,12,0.6666666666666666,0.3333333333333333,0.5,0.2,0.5,0.2,Strong purifying
phoU,core,8603,678,82,12.094395280235988,72,48,24,0.6666666666666666,0.3333333333333333,0.5,0.2,0.5,0.2,Strong purifying
sbcD,core,8601,1269,239,18.83372734436564,189,81,108,0.42857142857142855,0.5714285714285714,1.3333333333333333,0.5333333333333333,1.3333333333333333,0.5333333333333333,Moderate purifying
