position	match	mismatch	gap	coverage
4372	8210	0	0	8210
4373	8210	0	0	8210
4374	8209	1	0	8210
4375	8210	0	0	8210
4376	8210	0	0	8210
4377	8210	0	0	8210
4378	8210	0	0	8210
4379	8210	0	0	8210
4380	8209	1	0	8210
4381	8210	0	0	8210
4382	8210	0	0	8210
4383	8210	0	0	8210
4384	8210	0	0	8210
4385	8195	15	0	8210
4386	8210	0	0	8210
4387	8210	0	0	8210
4388	8210	0	0	8210
4389	8210	0	0	8210
4390	8210	0	0	8210
4391	8210	0	0	8210
4392	8202	8	0	8210
4393	8210	0	0	8210
4394	8210	0	0	8210
4395	8210	0	0	8210
4396	8210	0	0	8210
4397	8210	0	0	8210
4398	8210	0	0	8210
4399	8210	0	0	8210
4400	8210	0	0	8210
4401	8210	0	0	8210
4402	8210	0	0	8210
4403	8210	0	0	8210
4404	8210	0	0	8210
4405	8159	51	0	8210
4406	8210	0	0	8210
4407	8189	21	0	8210
4408	8210	0	0	8210
4409	8210	0	0	8210
4410	8210	0	0	8210
4411	8210	0	0	8210
4412	8210	0	0	8210
4413	8210	0	0	8210
4414	8210	0	0	8210
4415	8210	0	0	8210
4416	8210	0	0	8210
4417	8210	0	0	8210
4418	8210	0	0	8210
4419	8210	0	0	8210
4420	8210	0	0	8210
4421	8209	1	0	8210
4422	8198	12	0	8210
4423	8210	0	0	8210
4424	8210	0	0	8210
4425	8210	0	0	8210
4426	8210	0	0	8210
4427	8210	0	0	8210
4428	8205	5	0	8210
4429	8210	0	0	8210
4430	8210	0	0	8210
4431	8210	0	0	8210
4432	8210	0	0	8210
4433	8210	0	0	8210
4434	8210	0	0	8210
4435	8210	0	0	8210
4436	8210	0	0	8210
4437	8210	0	0	8210
4438	8210	0	0	8210
4439	8210	0	0	8210
4440	7969	241	0	8210
4441	8210	0	0	8210
4442	8210	0	0	8210
4443	8203	7	0	8210
4444	8210	0	0	8210
4445	8210	0	0	8210
4446	8210	0	0	8210
4447	8210	0	0	8210
4448	8210	0	0	8210
4449	8210	0	0	8210
4450	8210	0	0	8210
4451	8210	0	0	8210
4452	8210	0	0	8210
4453	8210	0	0	8210
4454	8202	8	0	8210
4455	8210	0	0	8210
4456	8210	0	0	8210
4457	8210	0	0	8210
4458	8210	0	0	8210
4459	8210	0	0	8210
4460	8210	0	0	8210
4461	8210	0	0	8210
4462	8210	0	0	8210
4463	8210	0	0	8210
4464	8210	0	0	8210
4465	8210	0	0	8210
4466	8210	0	0	8210
4467	8210	0	0	8210
4468	8210	0	0	8210
4469	8210	0	0	8210
4470	8210	0	0	8210
4471	8210	0	0	8210
4472	8210	0	0	8210
4473	8207	3	0	8210
4474	8210	0	0	8210
4475	8210	0	0	8210
4476	8210	0	0	8210
4477	8210	0	0	8210
4478	8210	0	0	8210
4479	8210	0	0	8210
4480	8210	0	0	8210
4481	8210	0	0	8210
4482	8209	1	0	8210
4483	8210	0	0	8210
4484	8209	1	0	8210
4485	8210	0	0	8210
4486	8210	0	0	8210
4487	8210	0	0	8210
4488	8210	0	0	8210
4489	8210	0	0	8210
4490	8210	0	0	8210
4491	8024	186	0	8210
4492	8208	2	0	8210
4493	8210	0	0	8210
4494	8210	0	0	8210
4495	8210	0	0	8210
4496	8210	0	0	8210
4497	6680	1530	0	8210
4498	8210	0	0	8210
4499	8085	125	0	8210
4500	8210	0	0	8210
4501	8210	0	0	8210
4502	8209	1	0	8210
4503	8210	0	0	8210
4504	8210	0	0	8210
4505	8210	0	0	8210
4506	8210	0	0	8210
4507	8210	0	0	8210
4508	8210	0	0	8210
4509	8210	0	0	8210
4510	8209	1	0	8210
4511	8210	0	0	8210
4512	8207	3	0	8210
4513	8210	0	0	8210
4514	8210	0	0	8210
4515	8210	0	0	8210
4516	8210	0	0	8210
4517	8210	0	0	8210
4518	8207	3	0	8210
4519	8209	1	0	8210
4520	8210	0	0	8210
4521	8210	0	0	8210
4522	8210	0	0	8210
4523	8210	0	0	8210
4524	8210	0	0	8210
4525	8210	0	0	8210
4526	8210	0	0	8210
4527	8195	15	0	8210
4528	8210	0	0	8210
4529	8210	0	0	8210
4530	8210	0	0	8210
4531	8210	0	0	8210
4532	8210	0	0	8210
4533	8210	0	0	8210
4534	8210	0	0	8210
4535	8210	0	0	8210
4536	8210	0	0	8210
4537	8210	0	0	8210
4538	8198	12	0	8210
4539	8210	0	0	8210
4540	8210	0	0	8210
4541	8210	0	0	8210
4542	8210	0	0	8210
4543	8210	0	0	8210
4544	8210	0	0	8210
4545	8210	0	0	8210
4546	8210	0	0	8210
4547	8210	0	0	8210
4548	8210	0	0	8210
4549	8210	0	0	8210
4550	8210	0	0	8210
4551	8210	0	0	8210
4552	8210	0	0	8210
4553	8210	0	0	8210
4554	8210	0	0	8210
4555	8210	0	0	8210
4556	8210	0	0	8210
4557	8210	0	0	8210
4558	8210	0	0	8210
4559	8210	0	0	8210
4560	8210	0	0	8210
4561	8210	0	0	8210
4562	8210	0	0	8210
4563	8203	7	0	8210
4564	8210	0	0	8210
4565	8210	0	0	8210
4566	8203	7	0	8210
4567	8210	0	0	8210
4568	8210	0	0	8210
4569	8203	7	0	8210
4570	8210	0	0	8210
4571	8210	0	0	8210
4572	8210	0	0	8210
4573	8210	0	0	8210
4574	8210	0	0	8210
4575	8210	0	0	8210
4576	8210	0	0	8210
4577	8210	0	0	8210
4578	8207	3	0	8210
4579	8210	0	0	8210
4580	8210	0	0	8210
4581	8159	51	0	8210
4582	8210	0	0	8210
4583	8210	0	0	8210
4584	8205	5	0	8210
4585	8210	0	0	8210
4586	8210	0	0	8210
4587	8210	0	0	8210
4588	8210	0	0	8210
4589	8210	0	0	8210
4590	8210	0	0	8210
4591	8210	0	0	8210
4592	8210	0	0	8210
4593	8209	1	0	8210
4594	8209	1	0	8210
4595	8210	0	0	8210
4596	8210	0	0	8210
4597	8210	0	0	8210
4598	8210	0	0	8210
4599	8210	0	0	8210
4600	8210	0	0	8210
4601	8210	0	0	8210
4602	8210	0	0	8210
4603	8210	0	0	8210
4604	8210	0	0	8210
4605	8210	0	0	8210
4606	8210	0	0	8210
4607	8210	0	0	8210
4608	8167	43	0	8210
4609	8210	0	0	8210
4610	8210	0	0	8210
4611	8210	0	0	8210
4612	8210	0	0	8210
4613	8210	0	0	8210
4614	8210	0	0	8210
4615	8210	0	0	8210
4616	8210	0	0	8210
4617	8210	0	0	8210
4618	8210	0	0	8210
4619	8210	0	0	8210
4620	8210	0	0	8210
4621	8210	0	0	8210
4622	8210	0	0	8210
4623	8209	1	0	8210
4624	8207	3	0	8210
4625	8210	0	0	8210
4626	8210	0	0	8210
4627	8209	1	0	8210
4628	8210	0	0	8210
4629	8210	0	0	8210
4630	8209	1	0	8210
4631	8210	0	0	8210
4632	8210	0	0	8210
4633	8210	0	0	8210
4634	8210	0	0	8210
4635	8210	0	0	8210
4636	8210	0	0	8210
4637	8210	0	0	8210
4638	8210	0	0	8210
4639	8210	0	0	8210
4640	8210	0	0	8210
4641	8210	0	0	8210
4642	8210	0	0	8210
4643	8210	0	0	8210
4644	8209	1	0	8210
4645	8210	0	0	8210
4646	8210	0	0	8210
4647	8210	0	0	8210
4648	8210	0	0	8210
4649	8210	0	0	8210
4650	8210	0	0	8210
4651	8210	0	0	8210
4652	8210	0	0	8210
4653	8210	0	0	8210
4654	8210	0	0	8210
4655	8210	0	0	8210
4656	8209	1	0	8210
4657	7248	962	0	8210
4658	8209	1	0	8210
4659	8209	1	0	8210
4660	8210	0	0	8210
4661	8210	0	0	8210
4662	8210	0	0	8210
4663	8210	0	0	8210
4664	8210	0	0	8210
4665	8210	0	0	8210
4666	8210	0	0	8210
4667	8210	0	0	8210
4668	8210	0	0	8210
4669	8210	0	0	8210
4670	8210	0	0	8210
4671	8210	0	0	8210
4672	8210	0	0	8210
4673	8210	0	0	8210
4674	8210	0	0	8210
4675	8209	1	0	8210
4676	8210	0	0	8210
4677	8210	0	0	8210
4678	8210	0	0	8210
4679	8210	0	0	8210
4680	8210	0	0	8210
4681	8208	2	0	8210
4682	8210	0	0	8210
4683	8210	0	0	8210
4684	8210	0	0	8210
4685	8209	1	0	8210
4686	8210	0	0	8210
4687	8210	0	0	8210
4688	8209	1	0	8210
4689	8210	0	0	8210
4690	8143	67	0	8210
4691	8210	0	0	8210
4692	8210	0	0	8210
4693	8210	0	0	8210
4694	8210	0	0	8210
4695	8210	0	0	8210
4696	8209	1	0	8210
4697	8210	0	0	8210
4698	8210	0	0	8210
4699	8210	0	0	8210
4700	8210	0	0	8210
4701	8210	0	0	8210
4702	8210	0	0	8210
4703	8210	0	0	8210
4704	8210	0	0	8210
4705	8209	1	0	8210
4706	8210	0	0	8210
4707	8210	0	0	8210
4708	8210	0	0	8210
4709	8210	0	0	8210
4710	8210	0	0	8210
4711	8210	0	0	8210
4712	8209	1	0	8210
4713	8077	133	0	8210
4714	8210	0	0	8210
4715	8210	0	0	8210
4716	8210	0	0	8210
4717	8210	0	0	8210
4718	8210	0	0	8210
4719	8210	0	0	8210
4720	8201	9	0	8210
4721	8209	1	0	8210
4722	8210	0	0	8210
4723	8210	0	0	8210
4724	8210	0	0	8210
4725	8210	0	0	8210
4726	8210	0	0	8210
4727	8207	3	0	8210
4728	8186	24	0	8210
4729	8210	0	0	8210
4730	8209	1	0	8210
4731	8210	0	0	8210
4732	8208	2	0	8210
4733	8210	0	0	8210
4734	8210	0	0	8210
4735	8210	0	0	8210
4736	8210	0	0	8210
4737	8210	0	0	8210
4738	8210	0	0	8210
4739	8206	4	0	8210
4740	8209	1	0	8210
4741	8209	1	0	8210
4742	8210	0	0	8210
4743	8210	0	0	8210
4744	8210	0	0	8210
4745	8210	0	0	8210
4746	8210	0	0	8210
4747	8210	0	0	8210
4748	8210	0	0	8210
4749	8210	0	0	8210
4750	8210	0	0	8210
4751	8210	0	0	8210
4752	8210	0	0	8210
4753	8210	0	0	8210
4754	8209	1	0	8210
4755	8210	0	0	8210
4756	8210	0	0	8210
4757	7658	552	0	8210
4758	8210	0	0	8210
4759	8209	1	0	8210
4760	8210	0	0	8210
4761	8210	0	0	8210
4762	8209	1	0	8210
4763	8210	0	0	8210
4764	8210	0	0	8210
4765	8210	0	0	8210
4766	8210	0	0	8210
4767	8210	0	0	8210
4768	8210	0	0	8210
4769	8168	42	0	8210
4770	8210	0	0	8210
4771	8210	0	0	8210
4772	8210	0	0	8210
4773	8210	0	0	8210
4774	8210	0	0	8210
4775	8210	0	0	8210
4776	8210	0	0	8210
4777	8210	0	0	8210
4778	8210	0	0	8210
4779	8208	2	0	8210
4780	8210	0	0	8210
4781	8210	0	0	8210
4782	8210	0	0	8210
4783	8204	6	0	8210
4784	8210	0	0	8210
4785	8209	1	0	8210
4786	8210	0	0	8210
4787	8210	0	0	8210
4788	8210	0	0	8210
4789	8210	0	0	8210
4790	8210	0	0	8210
4791	8209	1	0	8210
4792	8210	0	0	8210
4793	8208	2	0	8210
4794	8210	0	0	8210
4795	8210	0	0	8210
4796	8210	0	0	8210
4797	8210	0	0	8210
4798	8209	1	0	8210
4799	8210	0	0	8210
4800	8210	0	0	8210
4801	8210	0	0	8210
4802	8210	0	0	8210
4803	8210	0	0	8210
4804	8210	0	0	8210
4805	8210	0	0	8210
4806	8210	0	0	8210
4807	8210	0	0	8210
4808	8207	3	0	8210
4809	8210	0	0	8210
4810	8210	0	0	8210
4811	8210	0	0	8210
4812	8210	0	0	8210
4813	8210	0	0	8210
4814	8210	0	0	8210
4815	8210	0	0	8210
4816	8210	0	0	8210
4817	8209	1	0	8210
4818	8209	1	0	8210
4819	8210	0	0	8210
4820	8210	0	0	8210
4821	8210	0	0	8210
4822	8210	0	0	8210
4823	8210	0	0	8210
4824	8210	0	0	8210
4825	8210	0	0	8210
4826	7699	511	0	8210
4827	8210	0	0	8210
4828	8210	0	0	8210
4829	8173	37	0	8210
4830	8209	1	0	8210
4831	8210	0	0	8210
4832	8210	0	0	8210
4833	8208	2	0	8210
4834	8209	1	0	8210
4835	8200	10	0	8210
4836	8210	0	0	8210
4837	8210	0	0	8210
4838	8210	0	0	8210
4839	8210	0	0	8210
4840	8208	2	0	8210
4841	8204	6	0	8210
4842	8178	32	0	8210
4843	8210	0	0	8210
4844	8210	0	0	8210
4845	8195	15	0	8210
4846	8210	0	0	8210
4847	8210	0	0	8210
4848	8210	0	0	8210
4849	8210	0	0	8210
4850	8210	0	0	8210
4851	8210	0	0	8210
4852	8210	0	0	8210
4853	8209	1	0	8210
4854	8210	0	0	8210
4855	8210	0	0	8210
4856	8210	0	0	8210
4857	8210	0	0	8210
4858	8210	0	0	8210
4859	8210	0	0	8210
4860	8210	0	0	8210
4861	2942	5268	0	8210
4862	8210	0	0	8210
4863	8210	0	0	8210
4864	8210	0	0	8210
4865	8209	1	0	8210
4866	8210	0	0	8210
4867	8209	1	0	8210
4868	6531	1679	0	8210
4869	8210	0	0	8210
4870	8209	1	0	8210
4871	8210	0	0	8210
4872	8209	1	0	8210
4873	8210	0	0	8210
4874	8210	0	0	8210
4875	8210	0	0	8210
4876	8210	0	0	8210
4877	8210	0	0	8210
4878	8210	0	0	8210
4879	8210	0	0	8210
4880	8210	0	0	8210
4881	8210	0	0	8210
4882	8210	0	0	8210
4883	8210	0	0	8210
4884	8210	0	0	8210
4885	8210	0	0	8210
4886	8210	0	0	8210
4887	8210	0	0	8210
4888	8210	0	0	8210
4889	8210	0	0	8210
4890	8210	0	0	8210
4891	8209	1	0	8210
4892	8210	0	0	8210
4893	8210	0	0	8210
4894	8210	0	0	8210
4895	8210	0	0	8210
4896	8210	0	0	8210
4897	8210	0	0	8210
4898	8206	4	0	8210
4899	8210	0	0	8210
4900	8209	1	0	8210
4901	8210	0	0	8210
4902	8210	0	0	8210
4903	8210	0	0	8210
4904	7973	237	0	8210
4905	8210	0	0	8210
4906	8210	0	0	8210
4907	8210	0	0	8210
4908	8210	0	0	8210
4909	8210	0	0	8210
4910	8202	8	0	8210
4911	8210	0	0	8210
4912	8210	0	0	8210
4913	8210	0	0	8210
4914	8210	0	0	8210
4915	8208	2	0	8210
4916	8210	0	0	8210
4917	8210	0	0	8210
4918	8210	0	0	8210
4919	8210	0	0	8210
4920	8210	0	0	8210
4921	8203	7	0	8210
4922	8210	0	0	8210
4923	8210	0	0	8210
4924	8210	0	0	8210
4925	8191	19	0	8210
4926	8210	0	0	8210
4927	8210	0	0	8210
4928	8210	0	0	8210
4929	8210	0	0	8210
4930	8210	0	0	8210
4931	8210	0	0	8210
4932	8209	0	1	8210
4933	8210	0	0	8210
4934	133	8077	0	8210
4935	8081	129	0	8210
4936	8210	0	0	8210
4937	8210	0	0	8210
4938	8209	1	0	8210
4939	8210	0	0	8210
4940	8210	0	0	8210
4941	8210	0	0	8210
4942	8210	0	0	8210
4943	2869	5341	0	8210
4944	8201	9	0	8210
4945	8210	0	0	8210
4946	8210	0	0	8210
4947	8210	0	0	8210
4948	8210	0	0	8210
4949	8210	0	0	8210
4950	8209	1	0	8210
4951	8209	1	0	8210
4952	8209	1	0	8210
4953	8210	0	0	8210
4954	8210	0	0	8210
4955	8210	0	0	8210
4956	8210	0	0	8210
4957	8210	0	0	8210
4958	8210	0	0	8210
4959	8210	0	0	8210
4960	8210	0	0	8210
4961	8210	0	0	8210
4962	8210	0	0	8210
4963	8210	0	0	8210
4964	2859	5351	0	8210
4965	8210	0	0	8210
4966	8210	0	0	8210
4967	8210	0	0	8210
4968	8210	0	0	8210
4969	8169	41	0	8210
4970	8210	0	0	8210
4971	8210	0	0	8210
4972	8207	3	0	8210
4973	8210	0	0	8210
4974	8210	0	0	8210
4975	8210	0	0	8210
4976	8210	0	0	8210
4977	8210	0	0	8210
4978	8210	0	0	8210
4979	8210	0	0	8210
4980	8210	0	0	8210
4981	8210	0	0	8210
4982	8210	0	0	8210
4983	8210	0	0	8210
4984	8210	0	0	8210
4985	8210	0	0	8210
4986	8210	0	0	8210
4987	8210	0	0	8210
4988	8210	0	0	8210
4989	8210	0	0	8210
4990	8210	0	0	8210
4991	8210	0	0	8210
4992	8210	0	0	8210
4993	8210	0	0	8210
4994	8210	0	0	8210
4995	8210	0	0	8210
4996	8210	0	0	8210
4997	8210	0	0	8210
4998	8210	0	0	8210
4999	8210	0	0	8210
5000	8210	0	0	8210
5001	8210	0	0	8210
5002	8210	0	0	8210
5003	7219	991	0	8210
5004	8209	1	0	8210
5005	8209	1	0	8210
5006	8210	0	0	8210
5007	8210	0	0	8210
5008	8210	0	0	8210
5009	8210	0	0	8210
5010	8210	0	0	8210
5011	8209	1	0	8210
5012	8210	0	0	8210
5013	8186	24	0	8210
5014	8210	0	0	8210
5015	8210	0	0	8210
5016	8210	0	0	8210
5017	8210	0	0	8210
5018	8210	0	0	8210
5019	8210	0	0	8210
5020	8210	0	0	8210
5021	8210	0	0	8210
5022	8205	5	0	8210
5023	8210	0	0	8210
5024	8210	0	0	8210
5025	8210	0	0	8210
5026	8210	0	0	8210
5027	8209	1	0	8210
5028	8209	1	0	8210
5029	8210	0	0	8210
5030	8210	0	0	8210
5031	8210	0	0	8210
5032	8210	0	0	8210
5033	8209	1	0	8210
5034	8209	1	0	8210
5035	8210	0	0	8210
5036	8210	0	0	8210
5037	8210	0	0	8210
5038	8208	2	0	8210
5039	8210	0	0	8210
5040	8210	0	0	8210
5041	8210	0	0	8210
5042	8210	0	0	8210
5043	8209	1	0	8210
5044	8207	3	0	8210
5045	8210	0	0	8210
5046	8210	0	0	8210
5047	8208	2	0	8210
5048	8210	0	0	8210
5049	8209	1	0	8210
5050	8210	0	0	8210
5051	8210	0	0	8210
5052	8210	0	0	8210
5053	8210	0	0	8210
5054	8207	3	0	8210
5055	8210	0	0	8210
5056	8210	0	0	8210
5057	8210	0	0	8210
5058	8071	139	0	8210
5059	8201	9	0	8210
5060	8067	143	0	8210
5061	8210	0	0	8210
5062	8210	0	0	8210
5063	8210	0	0	8210
5064	8210	0	0	8210
5065	8210	0	0	8210
5066	8210	0	0	8210
5067	8210	0	0	8210
5068	8210	0	0	8210
5069	8210	0	0	8210
5070	8210	0	0	8210
5071	8210	0	0	8210
5072	8210	0	0	8210
5073	8209	1	0	8210
5074	8210	0	0	8210
5075	7704	506	0	8210
5076	8210	0	0	8210
5077	8204	6	0	8210
5078	8210	0	0	8210
5079	8209	1	0	8210
5080	8210	0	0	8210
5081	8210	0	0	8210
5082	8210	0	0	8210
5083	8210	0	0	8210
5084	8210	0	0	8210
5085	8210	0	0	8210
5086	8210	0	0	8210
5087	8210	0	0	8210
5088	8210	0	0	8210
5089	8209	1	0	8210
5090	8210	0	0	8210
5091	8210	0	0	8210
5092	8210	0	0	8210
5093	8210	0	0	8210
5094	8210	0	0	8210
5095	8210	0	0	8210
5096	8210	0	0	8210
5097	8210	0	0	8210
5098	8210	0	0	8210
5099	7872	338	0	8210
5100	8210	0	0	8210
5101	8210	0	0	8210
5102	8207	3	0	8210
5103	8210	0	0	8210
5104	8210	0	0	8210
5105	8210	0	0	8210
5106	8210	0	0	8210
5107	8210	0	0	8210
5108	8210	0	0	8210
5109	8210	0	0	8210
5110	8207	3	0	8210
5111	8210	0	0	8210
5112	8210	0	0	8210
5113	8210	0	0	8210
5114	8210	0	0	8210
5115	8210	0	0	8210
5116	8210	0	0	8210
5117	8210	0	0	8210
5118	8210	0	0	8210
5119	8210	0	0	8210
5120	8210	0	0	8210
5121	8210	0	0	8210
5122	8210	0	0	8210
5123	8208	2	0	8210
5124	8210	0	0	8210
5125	8210	0	0	8210
5126	8209	1	0	8210
5127	8210	0	0	8210
5128	8210	0	0	8210
5129	8210	0	0	8210
5130	8208	2	0	8210
5131	8210	0	0	8210
5132	8210	0	0	8210
5133	8209	1	0	8210
5134	8210	0	0	8210
5135	8210	0	0	8210
5136	8210	0	0	8210
5137	8105	105	0	8210
5138	8210	0	0	8210
5139	8210	0	0	8210
5140	8210	0	0	8210
5141	8210	0	0	8210
5142	8210	0	0	8210
5143	8209	1	0	8210
5144	8210	0	0	8210
5145	8209	1	0	8210
5146	8210	0	0	8210
5147	8209	1	0	8210
5148	8210	0	0	8210
5149	8209	1	0	8210
5150	8210	0	0	8210
5151	8210	0	0	8210
5152	8210	0	0	8210
5153	8210	0	0	8210
5154	8210	0	0	8210
5155	8210	0	0	8210
5156	8210	0	0	8210
5157	8209	1	0	8210
5158	8210	0	0	8210
5159	8209	1	0	8210
5160	8210	0	0	8210
5161	8210	0	0	8210
5162	8204	6	0	8210
5163	8209	1	0	8210
5164	8209	1	0	8210
5165	8210	0	0	8210
5166	8210	0	0	8210
5167	8210	0	0	8210
5168	8210	0	0	8210
5169	8210	0	0	8210
5170	8210	0	0	8210
5171	8210	0	0	8210
5172	8210	0	0	8210
5173	8210	0	0	8210
5174	8210	0	0	8210
5175	8210	0	0	8210
5176	8210	0	0	8210
5177	8210	0	0	8210
5178	8210	0	0	8210
5179	8210	0	0	8210
5180	8210	0	0	8210
5181	8210	0	0	8210
5182	8210	0	0	8210
5183	8209	1	0	8210
5184	8210	0	0	8210
5185	8210	0	0	8210
5186	7470	740	0	8210
5187	8210	0	0	8210
5188	8210	0	0	8210
5189	8073	137	0	8210
5190	8210	0	0	8210
5191	8210	0	0	8210
5192	8209	1	0	8210
5193	8210	0	0	8210
5194	8210	0	0	8210
5195	8209	1	0	8210
5196	8210	0	0	8210
5197	8209	1	0	8210
5198	8210	0	0	8210
5199	8210	0	0	8210
5200	8210	0	0	8210
5201	8210	0	0	8210
5202	8210	0	0	8210
5203	8210	0	0	8210
5204	8210	0	0	8210
5205	8209	1	0	8210
5206	8210	0	0	8210
5207	8077	133	0	8210
5208	8209	1	0	8210
5209	8203	7	0	8210
5210	8209	1	0	8210
5211	8209	1	0	8210
5212	8210	0	0	8210
5213	8210	0	0	8210
5214	8210	0	0	8210
5215	8210	0	0	8210
5216	8210	0	0	8210
5217	8210	0	0	8210
5218	8210	0	0	8210
5219	8210	0	0	8210
5220	8210	0	0	8210
5221	8209	1	0	8210
5222	8150	60	0	8210
5223	8210	0	0	8210
5224	8210	0	0	8210
5225	8208	2	0	8210
5226	8210	0	0	8210
5227	8210	0	0	8210
5228	8207	3	0	8210
5229	8209	1	0	8210
5230	8210	0	0	8210
5231	8207	3	0	8210
5232	8210	0	0	8210
5233	8210	0	0	8210
5234	8210	0	0	8210
5235	8210	0	0	8210
5236	8210	0	0	8210
5237	8210	0	0	8210
5238	8210	0	0	8210
5239	8209	1	0	8210
5240	8210	0	0	8210
5241	7479	731	0	8210
5242	8210	0	0	8210
5243	8210	0	0	8210
5244	8210	0	0	8210
5245	8210	0	0	8210
5246	8210	0	0	8210
5247	8209	1	0	8210
5248	8045	165	0	8210
5249	3550	4660	0	8210
5250	8210	0	0	8210
5251	8210	0	0	8210
5252	8210	0	0	8210
5253	8210	0	0	8210
5254	8210	0	0	8210
5255	8210	0	0	8210
5256	8210	0	0	8210
5257	8209	1	0	8210
5258	8210	0	0	8210
5259	8210	0	0	8210
5260	8210	0	0	8210
5261	7944	266	0	8210
5262	8210	0	0	8210
5263	8210	0	0	8210
5264	8210	0	0	8210
5265	8210	0	0	8210
5266	8210	0	0	8210
5267	6469	1741	0	8210
5268	8210	0	0	8210
5269	8210	0	0	8210
5270	8210	0	0	8210
5271	8210	0	0	8210
5272	8210	0	0	8210
5273	8210	0	0	8210
5274	8210	0	0	8210
5275	8210	0	0	8210
5276	8210	0	0	8210
5277	8210	0	0	8210
5278	8210	0	0	8210
5279	8210	0	0	8210
5280	8210	0	0	8210
5281	8210	0	0	8210
5282	8210	0	0	8210
5283	8210	0	0	8210
5284	8210	0	0	8210
5285	8210	0	0	8210
5286	8210	0	0	8210
5287	8210	0	0	8210
5288	8210	0	0	8210
5289	8210	0	0	8210
5290	8210	0	0	8210
5291	7692	518	0	8210
5292	8209	1	0	8210
5293	8210	0	0	8210
5294	292	7918	0	8210
5295	8210	0	0	8210
5296	8210	0	0	8210
5297	8209	1	0	8210
5298	8210	0	0	8210
5299	8210	0	0	8210
5300	8210	0	0	8210
5301	8210	0	0	8210
5302	8210	0	0	8210
5303	8210	0	0	8210
5304	8210	0	0	8210
5305	8210	0	0	8210
5306	8209	1	0	8210
5307	8210	0	0	8210
5308	8210	0	0	8210
5309	8210	0	0	8210
5310	8210	0	0	8210
5311	8210	0	0	8210
5312	8210	0	0	8210
5313	8210	0	0	8210
5314	8209	1	0	8210
5315	8210	0	0	8210
5316	8210	0	0	8210
5317	8209	1	0	8210
5318	8210	0	0	8210
5319	8210	0	0	8210
5320	8210	0	0	8210
5321	6266	1944	0	8210
5322	8210	0	0	8210
5323	8210	0	0	8210
5324	8210	0	0	8210
5325	8210	0	0	8210
5326	8210	0	0	8210
5327	8162	48	0	8210
5328	8210	0	0	8210
5329	8209	1	0	8210
5330	8210	0	0	8210
5331	8210	0	0	8210
5332	8210	0	0	8210
5333	8210	0	0	8210
5334	8210	0	0	8210
5335	8210	0	0	8210
5336	8210	0	0	8210
5337	7820	390	0	8210
5338	8210	0	0	8210
5339	8210	0	0	8210
5340	8210	0	0	8210
5341	8210	0	0	8210
5342	8210	0	0	8210
5343	8210	0	0	8210
5344	8209	1	0	8210
5345	8210	0	0	8210
5346	8210	0	0	8210
5347	8195	15	0	8210
5348	8210	0	0	8210
5349	8209	1	0	8210
5350	8210	0	0	8210
5351	8210	0	0	8210
5352	8210	0	0	8210
5353	8210	0	0	8210
5354	8210	0	0	8210
5355	8210	0	0	8210
5356	8210	0	0	8210
5357	8210	0	0	8210
5358	8210	0	0	8210
5359	8210	0	0	8210
5360	8209	1	0	8210
5361	8209	1	0	8210
5362	8210	0	0	8210
5363	8210	0	0	8210
5364	8210	0	0	8210
5365	8210	0	0	8210
5366	4889	3321	0	8210
5367	8208	2	0	8210
5368	8210	0	0	8210
5369	8210	0	0	8210
5370	8210	0	0	8210
5371	8210	0	0	8210
5372	8210	0	0	8210
5373	8205	5	0	8210
5374	8210	0	0	8210
5375	8210	0	0	8210
5376	8210	0	0	8210
5377	8210	0	0	8210
5378	8210	0	0	8210
5379	8210	0	0	8210
5380	8210	0	0	8210
5381	8210	0	0	8210
5382	8210	0	0	8210
5383	8210	0	0	8210
5384	8207	3	0	8210
5385	8210	0	0	8210
5386	8210	0	0	8210
5387	8210	0	0	8210
5388	8210	0	0	8210
5389	8210	0	0	8210
5390	8210	0	0	8210
5391	8210	0	0	8210
5392	8210	0	0	8210
5393	8210	0	0	8210
5394	8210	0	0	8210
5395	8210	0	0	8210
5396	8183	27	0	8210
5397	8209	1	0	8210
5398	8210	0	0	8210
5399	8208	2	0	8210
5400	8210	0	0	8210
5401	8210	0	0	8210
5402	8210	0	0	8210
5403	8210	0	0	8210
5404	8210	0	0	8210
5405	8208	2	0	8210
5406	8208	2	0	8210
5407	8210	0	0	8210
5408	8210	0	0	8210
5409	8210	0	0	8210
5410	8210	0	0	8210
5411	8200	10	0	8210
5412	8210	0	0	8210
5413	8210	0	0	8210
5414	8210	0	0	8210
5415	8210	0	0	8210
5416	8210	0	0	8210
5417	8210	0	0	8210
5418	8209	1	0	8210
5419	8210	0	0	8210
5420	8209	1	0	8210
5421	8210	0	0	8210
5422	8210	0	0	8210
5423	8210	0	0	8210
5424	8210	0	0	8210
5425	8210	0	0	8210
5426	8182	28	0	8210
5427	8210	0	0	8210
5428	8210	0	0	8210
5429	8210	0	0	8210
5430	8210	0	0	8210
5431	8187	23	0	8210
5432	8210	0	0	8210
5433	8210	0	0	8210
5434	8210	0	0	8210
5435	8209	1	0	8210
5436	8210	0	0	8210
5437	8210	0	0	8210
5438	8210	0	0	8210
5439	8209	1	0	8210
5440	8210	0	0	8210
5441	8209	1	0	8210
5442	8210	0	0	8210
5443	8210	0	0	8210
5444	8210	0	0	8210
5445	8210	0	0	8210
5446	8210	0	0	8210
